,District,Neighborhood,Grid Latitude,Grid Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1962,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Nest,52.49712052755012,13.439009234381851,Café
1963,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Nathanja & Heinrich,52.48734695430943,13.436778927769645,Bar
1964,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Knödelwirtschaft,52.486654,13.439442,Dumpling Restaurant
1965,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Föllerei,52.48757148381002,13.437315756069628,German Restaurant
1966,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Soya Vegan Vietnamese Kitchen,52.498603,13.442443,Vietnamese Restaurant
1967,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Kalle Klein,52.489602074554874,13.440141251263642,Restaurant
1968,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Five Elephant Roastery,52.493296,13.438143,Coffee Shop
1969,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Bouleplatz am Ufer,52.49262659208524,13.432283350551362,Plaza
1970,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Barny’s Deli,52.498441,13.439639,Sandwich Place
1971,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Il Sogno,52.49071126332193,13.448221244882069,Italian Restaurant
1972,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Senegambia,52.49462459251267,13.433660414689246,African Restaurant
1973,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Ratibortheater,52.49764924457589,13.442847309116868,Indie Theater
1974,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,"NOER Wine Shop, Wine Bar & Wine Seminars",52.49875094873738,13.442509196924322,Wine Shop
1975,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,No Bananas,52.49069,13.434786,Tapas Restaurant
1976,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Görlitzer Park,52.49655144167591,13.43803882598877,Park
1977,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,vanille & marille,52.4947747524091,13.433350324630737,Ice Cream Shop
1978,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Gobento Shiro,52.494766,13.432994,Japanese Restaurant
1979,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Trattoria Venezia,52.49338304537975,13.434560431165483,Trattoria/Osteria
1980,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Indian Dhaba Mira,52.4900201599532,13.43403739916021,Indian Restaurant
1981,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Aesop,52.49491383959822,13.43334135276125,Cosmetics Shop
1982,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Rudimarie,52.48894669630567,13.438977133841703,Café
1983,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Weichselplatz,52.48803313140116,13.439197540283203,Park
1984,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Sorrel,52.490065,13.433829,Coffee Shop
1985,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,GLOGAUAIR,52.49210483471732,13.435875373271774,Art Gallery
1986,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,eurogida,52.49887325307828,13.441245884043305,Grocery Store
1987,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,INFARM,52.49412934395213,13.43722877792627,Food Service
1988,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Unka Köfte Burger,52.49811296236099,13.443148461883602,Middle Eastern Restaurant
1989,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,DingsDums Dumplings,52.496123,13.435186,Dim Sum Restaurant
1990,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Life Berlin,52.491878642334974,13.433209737075074,Japanese Restaurant
1991,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Sahara Imbiss,52.4946893287033,13.433222842502616,African Restaurant
1992,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Barkin' Kitchen,52.49395823510375,13.43772768974304,Restaurant
1993,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,the good store,52.49073234849844,13.43479996365245,Clothing Store
1994,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Capperi,52.491157461396675,13.43521954158409,Italian Restaurant
1995,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,MiMoMy,52.498286,13.442329,Vietnamese Restaurant
1996,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Schlesischer Busch,52.49563070760855,13.450752817589091,Park
1997,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Cortina Bob,52.496216409855116,13.435204692151817,Rock Club
1998,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Gaia Bistrot,52.49073982452957,13.434792194866146,Italian Restaurant
1999,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,EDEKA Lawrenz,52.4919284,13.4325786,Supermarket
2000,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Chutnify,52.4900560010407,13.433438269009566,South Indian Restaurant
2001,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,LPG BioMarkt,52.49217171114259,13.451129356252247,Organic Grocery
2002,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Walther,52.49867595903827,13.44192621730777,Cocktail Bar
2003,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Pink Cadillac,52.49834,13.442615,Thrift / Vintage Store
2004,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Where Is Jesus,52.49824381886838,13.442880842052526,Café
2005,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,The Boat Kaffee,52.498008,13.441863,Café
2006,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Benito's,52.498521,13.439542,Café
2007,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Martinello,52.494553793942245,13.433801907049217,Italian Restaurant
2008,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Hostel X Berger,52.4980808,13.44684758,Hotel
2009,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Gloria Resto-Bar,52.49624314384604,13.441603266996044,Argentinian Restaurant
2010,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Spielplatz Weichselplatz,52.48859497262431,13.439186811447144,Playground
2011,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Café-Bistro Filou,52.49354760835934,13.437151067516934,Bakery
2012,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Fritzze,52.49107143555717,13.44759761296911,Ice Cream Shop
2013,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Zad,52.49369415984713,13.436613772144753,Falafel Restaurant
2014,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,new deli yoga. Berlin,52.498840309023876,13.44263984323415,Vegetarian / Vegan Restaurant
2015,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,nahkauf,52.49696807458847,13.44320058338194,Supermarket
2016,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Gri Gri,52.49244863636516,13.433342557738497,German Restaurant
2017,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Dúc Tâm Quán,52.49796840257255,13.443457116781108,Asian Restaurant
2018,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Ofenrausch,52.491191,13.449673,Bistro
2019,Friedrichshain-Kreuzberg,Kreuzberg,52.492580793609584,13.442570149486357,Aral,52.497084,13.44970366,Gas Station
2020,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Grand Hostel,52.49842203535925,13.384516793290212,Hostel
2021,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Tempodrom,52.50184842363405,13.381294012069702,Concert Hall
2022,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,HAU 1 | Hebbel am Ufer,52.500032189110684,13.387387820139207,Theater
2023,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Crowne Plaza Berlin Potsdamer Platz,52.5015295,13.3830256,Hotel
2024,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,HAU 2 | Hebbel am Ufer,52.49887755198866,13.385697648675205,Theater
2025,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Liquidrom,52.50111299268382,13.381710724008686,Spa
2026,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Le Bon Mori,52.49967767873268,13.388140136629866,French Restaurant
2027,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Science Center Spektrum,52.49788644017145,13.379246459495729,Science Museum
2028,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Mövenpick Hotel Berlin,52.50380517882488,13.380369510023002,Hotel
2029,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Mama Cook,52.50297528052083,13.388150737751431,Vietnamese Restaurant
2030,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Basement Boulderstudio,52.50383381099916,13.38361144065857,Climbing Gym
2031,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Deutsches Technikmuseum (Deutsches Technikmuseum Berlin),52.49845963432423,13.376881343063012,Science Museum
2032,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Taverna Athene,52.498527907594045,13.385537236408604,Taverna
2033,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Ökotussi,52.498151706953045,13.38478088378906,Vegetarian / Vegan Restaurant
2034,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Stadtklause,52.50481359949364,13.38059805752047,Pub
2035,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Ellys Back & Café,52.49818436482165,13.3853280544281,Bakery
2036,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Hallesches Haus General Store,52.49719041170512,13.390275603087503,Bistro
2037,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Martin-Gropius-Bau,52.50685743592688,13.38183045387268,Art Museum
2038,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,BRŁO Brwhouse,52.500052354529245,13.373354673385618,Brewery
2039,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Mabuhay,52.504067683860825,13.37582270945074,Indonesian Restaurant
2040,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Topographie des Terrors,52.506883557050294,13.38360071182251,History Museum
2041,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Baudenkmal Berliner Mauer | Berlin Wall Monument (Baudenkmal Berliner Mauer),52.50713170694858,13.384437561035156,Historic Site
2042,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Elemenza,52.503872,13.374201,Coffee Shop
2043,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Woop Woop Icecream,52.50458046657708,13.383112153429211,Food Truck
2044,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Nobelhart & Schmutzig,52.50533,13.390483,Modern European Restaurant
2045,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Beba,52.506871933359555,13.381672955292743,Israeli Restaurant
2046,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Berlin Story Bunker,52.50287378291028,13.3803391456604,Historic Site
2047,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Paracas,52.50158732226628,13.391445750901426,Peruvian Restaurant
2048,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Dachterrasse STATION-Berlin,52.49914697646359,13.375337226670693,Roof Deck
2049,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Fressnapf,52.5031111,13.3844918,Pet Store
2050,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Scandic Berlin Potsdamer Platz,52.50470892037801,13.375189304351807,Hotel
2051,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Solar Skybar Lounge,52.50437294123316,13.383681126633618,Cocktail Bar
2052,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Steakhaus Asador,52.503518645755335,13.387594842287493,Argentinian Restaurant
2053,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Museumspark,52.496420805204444,13.3758544921875,Park
2054,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Solar,52.50434198522735,13.383829581347038,Restaurant
2055,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Theodor-Wolff-Park,52.501335,13.390231,Park
2056,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,boum,52.49981529823926,13.377295045397448,Café
2057,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Holmes Place,52.505223583712855,13.376115347663054,Gym / Fitness Center
2058,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Mendelssohn-Bartholdy-Park,52.502887,13.376603,Park
2059,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,X-step,52.500748111309925,13.375533071916854,Dance Studio
2060,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,relexa hotel Stuttgarter Hof,52.5049794842523,13.385151525678207,Hotel
2061,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,secret s underground lasergame,52.503675,13.384147,Laser Tag
2062,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Trattoria da Vinci,52.50429268429871,13.391250658918112,Trattoria/Osteria
2063,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Anhalter Bahnhof,52.504294624354515,13.382233388988816,Historic Site
2064,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,CinéSport,52.500291770218226,13.375509997803112,Sports Bar
2065,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Three Little Pigs,52.50331654487473,13.385877585391869,Hostel
2066,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Underground Lasergame,52.505985034176035,13.38071582914288,Laser Tag
2067,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Café Nullpunkt,52.5033962497766,13.392398357391357,Vegetarian / Vegan Restaurant
2068,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Askanischer Platz,52.50402320181952,13.381927013397217,Plaza
2069,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Mercure Hotel Berlin Mitte,52.500304860551864,13.375564404028296,Hotel
2070,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Maracay Coffee,52.50365648773195,13.383749909765978,Café
2071,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Scandic Frühstücksraum,52.50458483876489,13.374996185302733,Breakfast Spot
2072,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Pizzeria Italia,52.503540617960375,13.380024450118594,Pizza Place
2073,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Rosa Canina,52.500025,13.373231,Ice Cream Shop
2074,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Novotel Suites Berlin Potsdamer Platz,52.50455165185142,13.383133708496985,Hotel
2075,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,ibis Berlin City Potsdamer Platz,52.50472828109356,13.384082285889463,Hotel
2076,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Coffee & Cookies,52.50618468688878,13.380086891404043,Coffee Shop
2077,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Tumi,52.502048269655575,13.391241898455847,Lebanese Restaurant
2078,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,hookah me,52.50656590689947,13.387272254659722,Hookah Bar
2079,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Aras Bäckerei,52.50524351474823,13.37863387170822,Bakery
2080,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Coffee Point,52.50447189450626,13.390868355500434,Bakery
2081,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,GOLD INN Angleterre,52.5047259268853,13.391330075082458,Hotel
2082,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Diomira,52.50254960555231,13.385466706561486,Italian Restaurant
2083,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Berliner Gruselkabinett,52.503392332221814,13.380284975876584,Museum
2084,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Roncalli,52.501711147495136,13.381502318271796,Circus
2085,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Elise-Tilse-Park,52.500640167041055,13.380382061004637,Park
2086,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Novum Select Hotel Berlin Checkpoint Charlie,52.50316095748531,13.389561234561675,Hotel
2087,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Besselpark,52.503862375453814,13.39202544165983,Park
2088,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Dai An Asia,52.50198693790053,13.391254145705089,Asian Restaurant
2089,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Urban Gladiators,52.5022,13.38763,Gym
2090,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Linh Linh Vietnamese Food & Sushi,52.506197995274626,13.380104437076275,Sushi Restaurant
2091,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Delhi 6,52.501814043131105,13.391161136183799,Indian Restaurant
2092,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Mexican,52.50419505245865,13.381343736361087,Mexican Restaurant
2093,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Pizza Max,52.50372602545944,13.38726796510326,Pizza Place
2094,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Prinz Bistro,52.50470144024601,13.381216950067111,Fast Food Restaurant
2095,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,MADE.COM Showroom Berlin,52.50424149493463,13.390963695459735,Furniture / Home Store
2096,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Restaurant Velis,52.50594475131694,13.380468421420655,German Restaurant
2097,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Aikido Dojo am Gleisdreieck,52.50079645485232,13.375846463991948,Martial Arts School
2098,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Zasterlaster,52.50002622934633,13.37557554244995,ATM
2099,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Markthallen am Gleisdreieck,52.49939020926619,13.374684601460869,Farmers Market
2100,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Südstern Blumen,52.49942360281631,13.37427425714639,Flower Shop
2101,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,U Gleisdreieck,52.499628045085096,13.374195182256644,Metro Station
2102,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,H Abgeordnetenhaus,52.50648531099632,13.38011981336087,Bus Stop
2103,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Historische Brauerei,52.497669035222984,13.374464628513214,History Museum
2104,Friedrichshain-Kreuzberg,Kreuzberg,52.50077743150327,13.383348715020608,Tischlein deck dich,52.50295763195168,13.37365051049353,Restaurant
2105,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,St. Agnes,52.500645241285184,13.40104614278766,Art Gallery
2106,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,König Gallery,52.5007963346421,13.40108333958754,Art Gallery
2107,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,MAHLZEIT Kreuzberg,52.49889271281548,13.400009368629338,Bistro
2108,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Jüdisches Museum Berlin,52.501946388929426,13.395241498947144,History Museum
2109,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,NaNum,52.502560299809886,13.394136428833008,Korean Restaurant
2110,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Berlinische Galerie,52.50349443401274,13.398402651232848,Art Museum
2111,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Charlotte 1,52.505344,13.393114,Italian Restaurant
2112,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Tiyatrom,52.50404884927763,13.39924998591818,Theater
2113,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Carlier | Gebauer,52.505787477254415,13.394153061607286,Art Gallery
2114,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Flying Steps Academy,52.50301816496556,13.407391986424827,Dance Studio
2115,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,John & Thommy‘s,52.5055384700557,13.393144230693691,Bar
2116,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,SPREE CrossFit,52.502843806522364,13.407586669756228,Gym / Fitness Center
2117,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Orient Food,52.50285784014575,13.395421551607196,Turkish Restaurant
2118,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,The Yard Hotel,52.49914531869051,13.39979160441218,Hotel
2119,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Chupenga,52.50629052412916,13.392837328451982,Burrito Place
2120,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Game Science Center Berlin,52.50486346685847,13.393522525148,Science Museum
2121,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Café Bäckerei Bonjour,52.50693334691126,13.394422452516856,Bakery
2122,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Sommerbad Kreuzberg | Prinzenbad,52.49817900304599,13.406295992253497,Pool
2123,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Café Resturante Journale,52.50698419226306,13.398119866129537,Café
2124,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Super Ibérico,52.50551128525538,13.394380622117417,Spanish Restaurant
2125,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Getränke Hoffmann,52.49870264111934,13.40353980466,Food & Drink Shop
2126,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Mondrian Suites,52.506411284694096,13.395336073663202,Vacation Rental
2127,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,ZWEITAUSEND - Kaffee Kantine,52.503108893768555,13.407526016235352,Coffee Shop
2128,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Getränke Hoffmann,52.506017853844675,13.401942469767615,Liquor Store
2129,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Ritter Butzke,52.50282340294553,13.40804611989337,Nightclub
2130,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,MIRIKA,52.49999266651727,13.407587532743982,Gastropub
2131,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Zhong Hua,52.50507352126868,13.396699588508573,Chinese Restaurant
2132,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Deutsche Küche By Kaese-koenig.de,52.505453953424244,13.39067447072084,German Restaurant
2133,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Harun's Kebab,52.498582,13.406681,Kebab Restaurant
2134,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Waldeckpark,52.50612988114617,13.403041257076449,Park
2135,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Mehringplatz,52.499608715537015,13.392690107439615,Plaza
2136,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Cafe Linie 1,52.5013121960866,13.388621424949642,Café
2137,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Backyard,52.49814997547229,13.404746062897209,Nightclub
2138,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Rossmann,52.500193987923694,13.391562584057919,Drugstore
2139,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Café Dix,52.50346734473606,13.39855135289351,Café
2140,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Blücherplatz,52.49699560277579,13.39235544204712,Plaza
2141,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Fedora Eismanufaktur,52.507067415256515,13.398193757938198,Ice Cream Shop
2142,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,La Piccola,52.50531061239877,13.397185763347172,Italian Restaurant
2143,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Pizza Nuno,52.4958274278024,13.39687438268033,Pizza Place
2144,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Café Schmus,52.502393761003546,13.395649194717407,Café
2145,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Kamps,52.507107619897326,13.395258752553119,Bakery
2146,Friedrichshain-Kreuzberg,Kreuzberg,52.50097773798671,13.398074406200557,Gasthaus Glashaus,52.50519654678214,13.396909579977276,Eastern European Restaurant
