,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
8312,Tempelhof-Schöneberg,52.500371323018854,13.35389785668097,Raststätte Gnadenbrot,52.497063968505785,13.345977065290295,German Restaurant
8313,Tempelhof-Schöneberg,52.500371323018854,13.35389785668097,Hotel Artim,52.499134858830566,13.345056791021127,Hotel
8314,Tempelhof-Schöneberg,52.500371323018854,13.35389785668097,Trattoria Passione,52.498653161525,13.346092874753273,Trattoria/Osteria
8315,Tempelhof-Schöneberg,52.500371323018854,13.35389785668097,Ivbergs Hotel Premium,52.50081660782432,13.348547395741324,Hotel
8316,Tempelhof-Schöneberg,52.500371323018854,13.35389785668097,kimiko sushi bar,52.503519,13.34715,Sushi Restaurant
8317,Tempelhof-Schöneberg,52.500371323018854,13.35389785668097,Kleine Nachtrevue,52.50352648427525,13.347975064355984,Bar
8318,Tempelhof-Schöneberg,52.500371323018854,13.35389785668097,Scheune,52.49783127392576,13.348193472160995,Gay Bar
8319,Tempelhof-Schöneberg,52.500371323018854,13.35389785668097,Burgers Berlin,52.494286,13.3536,Burger Joint
8320,Tempelhof-Schöneberg,52.500371323018854,13.35389785668097,Holiday Inn Express,52.50401993646749,13.347074389457704,Hotel
8321,Tempelhof-Schöneberg,52.500371323018854,13.35389785668097,Pucci Restaurant & Cafe,52.50364411,13.34734821,German Restaurant
8322,Tempelhof-Schöneberg,52.500371323018854,13.35389785668097,Café M,52.49417322875576,13.353852357022236,Café
8323,Tempelhof-Schöneberg,52.464425286816365,13.355239345361461,Natur-Park Schöneberger Südgelände,52.464416245578185,13.359525203704836,Park
8324,Tempelhof-Schöneberg,52.464425286816365,13.355239345361461,Hans-Baluschek-Park,52.467860891919955,13.36013674736023,Park
8325,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Malafemmena,52.47389092837818,13.338341542831259,Italian Restaurant
8326,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Zig Zag Jazz Club,52.475245,13.34024,Jazz Club
8327,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,LPG BioMarkt,52.473097549247605,13.337083954335597,Organic Grocery
8328,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Ceciliengärten,52.473673254516704,13.341670111574388,Garden
8329,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Tra My,52.471929189904,13.335341489104312,Vietnamese Restaurant
8330,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,DaBangg,52.47153598116326,13.336096189631295,Korean Restaurant
8331,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Lula am Markt,52.47201175490675,13.335469251204605,Bistro
8332,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Frau Behrens Torten,52.47124081282658,13.335039286448927,Café
8333,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Trattoria del Corso,52.47554457710545,13.339681814664848,Trattoria/Osteria
8334,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Lula Deli & Grill,52.47233185700485,13.3350676601423,Café
8335,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,LuLa Deli Deluxe,52.47156510733492,13.335753081340616,Bistro
8336,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,pane al caffè,52.47043876678622,13.334167997362965,Café
8337,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Offenbar,52.47229559318634,13.336064923687424,Cocktail Bar
8338,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Eis Boutique,52.472091045057184,13.335506423723974,Ice Cream Shop
8339,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Getränke Hoffmann,52.47569068495214,13.341066954341386,Food & Drink Shop
8340,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Sweet Cocos,52.472916728300504,13.337122938583288,Thai Restaurant
8341,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,EDEKA Schmidt,52.476985055221604,13.332796909697855,Supermarket
8342,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Huong Giang,52.46918446587782,13.332147267769484,Vietnamese Restaurant
8343,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Bäckerei Johann Mayer,52.4785672294261,13.34568397498558,Bakery
8344,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Medusa,52.47544499999999,13.332666,Greek Restaurant
8345,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,EDEKA Scheibner,52.4713159,13.33708969,Supermarket
8346,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Aral,52.47409774,13.33884941,Gas Station
8347,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Fame Burger,52.47047155572995,13.33427822835686,Burger Joint
8348,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Café Breslau Fuego,52.47204880772586,13.335664280507151,Bar
8349,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,SUBWAY,52.47166733705797,13.33583937074252,Sandwich Place
8350,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,REWE,52.47000300000001,13.333077,Supermarket
8351,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Wochenmarkt Breslauer Platz,52.47212220657285,13.335484564304352,Farmers Market
8352,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Breslauer Platz,52.47199563702395,13.33572478470075,Plaza
8353,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Fame Hookah,52.4702962244578,13.334105957395535,Hookah Bar
8354,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Glühwurm - Schwäbisches Restaurant,52.471482592735136,13.333006521123627,German Restaurant
8355,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Thürmann,52.47223224733585,13.335294737824357,Bakery
8356,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,HappyBaby Berlin,52.476926077499314,13.342204334037776,Baby Store
8357,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Cosimaplatz,52.475523004888466,13.333377793742173,Park
8358,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Perelsplatz,52.47551302269675,13.333230785994857,Plaza
8359,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Renée-Sintenis-Platz,52.471609784068924,13.332713842391968,Plaza
8360,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,STATEMENT Shisha Bar & Cafe,52.470101,13.333804999999998,Hookah Bar
8361,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Blumen Osterberg,52.478463451524746,13.34242465367568,Flower Shop
8362,Tempelhof-Schöneberg,52.47320621595252,13.340188067257069,Sivananda Yoga Vedanta Zentrum Berlin,52.470612,13.331012,Yoga Studio
8363,Tempelhof-Schöneberg,52.46522913818018,13.414093806160825,Lidl,52.4652201,13.416097099999998,Supermarket
8364,Tempelhof-Schöneberg,52.46522913818018,13.414093806160825,Werner-Seelenbinder-Sportpark,52.46854717445221,13.418405055999756,Soccer Field
8365,Tempelhof-Schöneberg,52.46522913818018,13.414093806160825,Oberlandgarten,52.46355667605229,13.414907455444336,Plaza
8366,Tempelhof-Schöneberg,52.46522913818018,13.414093806160825,Vogelfreiheit,52.46829935788413,13.412277661862431,Skate Park
8367,Tempelhof-Schöneberg,52.46522913818018,13.414093806160825,SV Tasmania Berlin e.V.,52.46961906099871,13.419671058654785,Soccer Field
8368,Tempelhof-Schöneberg,52.46522913818018,13.414093806160825,VW FS Rent-a-Car Berlin Tempelhof,52.4643161,13.4043397,Rental Car Location
8369,Tempelhof-Schöneberg,52.46462899387539,13.369952699287605,TÜV Rheinland,52.46434656090689,13.369168203704815,Business Service
8370,Tempelhof-Schöneberg,52.46462899387539,13.369952699287605,Bosepark,52.462958329071206,13.379771795281744,Park
8371,Tempelhof-Schöneberg,52.46462899387539,13.369952699287605,Kaiser's,52.46013811509995,13.37553893453953,Supermarket
8372,Tempelhof-Schöneberg,52.46462899387539,13.369952699287605,Kaufland,52.467606339462435,13.377067896351203,Big Box Store
8373,Tempelhof-Schöneberg,52.46462899387539,13.369952699287605,Kaufland,52.46183829817386,13.367133828566494,Big Box Store
8374,Tempelhof-Schöneberg,52.46462899387539,13.369952699287605,Friedrich-Ebert-Sportanlage,52.464053659819406,13.37274742152658,Soccer Field
8375,Tempelhof-Schöneberg,52.46462899387539,13.369952699287605,JalouCity,52.46789,13.37019,Furniture / Home Store
8376,Tempelhof-Schöneberg,52.46462899387539,13.369952699287605,Dänisches Möbelhaus Berlin GmbH,52.46879487364068,13.36781217291918,Department Store
8377,Tempelhof-Schöneberg,52.46462899387539,13.369952699287605,Alboinplatz,52.460446260396616,13.366683541246912,Park
8378,Tempelhof-Schöneberg,52.46462899387539,13.369952699287605,H Berlinickeplatz,52.46618800598069,13.378455592440574,Bus Stop
8379,Tempelhof-Schöneberg,52.46462899387539,13.369952699287605,H Bessemerstr.,52.45976439817513,13.366028260005493,Bus Stop
8380,Tempelhof-Schöneberg,52.46462899387539,13.369952699287605,H Ringbahnstraße,52.46768964719675,13.378169566262025,Bus Stop
8381,Tempelhof-Schöneberg,52.46462899387539,13.369952699287605,Trattoria Da Pizzo,52.45958999,13.36376019,Italian Restaurant
8382,Tempelhof-Schöneberg,52.41050577528117,13.357246276483867,Alte Dorfaue Marienfelde,52.4123435849759,13.366174047400706,Restaurant
8383,Tempelhof-Schöneberg,52.41050577528117,13.357246276483867,Happy Buddha,52.413739557128274,13.36361511976768,Chinese Restaurant
8384,Tempelhof-Schöneberg,52.41050577528117,13.357246276483867,Lidl,52.408589,13.358789000000002,Supermarket
8385,Tempelhof-Schöneberg,52.41050577528117,13.357246276483867,star,52.41288834570477,13.35873225975538,Gas Station
8386,Tempelhof-Schöneberg,52.41050577528117,13.357246276483867,REWE,52.413052464849024,13.353579718189847,Supermarket
8387,Tempelhof-Schöneberg,52.41050577528117,13.357246276483867,H Friedenfelser Straße,52.413061042416494,13.361778259277346,Bus Stop
8388,Tempelhof-Schöneberg,52.41050577528117,13.357246276483867,Ristorante Pizzeria Colombina,52.41324664728435,13.362018317196991,Italian Restaurant
8389,Tempelhof-Schöneberg,52.41050577528117,13.357246276483867,BFR Marienfelde,52.40905050205921,13.363440893747384,Park
8390,Tempelhof-Schöneberg,52.41050577528117,13.357246276483867,H Waldsassener Straße,52.40813078421999,13.350741382325804,Bus Stop
8391,Tempelhof-Schöneberg,52.41050577528117,13.357246276483867,Lehmann's Bauernhof,52.41203147870765,13.365797232804642,Farmers Market
8392,Tempelhof-Schöneberg,52.41050577528117,13.357246276483867,H Weskammstraße,52.414325370118675,13.350111595369244,Bus Stop
8393,Tempelhof-Schöneberg,52.41070908851015,13.371941696658526,Flame Diner,52.41108133748701,13.377630160997565,Diner
8394,Tempelhof-Schöneberg,52.41070908851015,13.371941696658526,G-Star Outlet,52.4079578,13.3795779,Clothing Store
8395,Tempelhof-Schöneberg,52.41070908851015,13.371941696658526,Burger King,52.4088597729289,13.370434160231333,Fast Food Restaurant
8396,Tempelhof-Schöneberg,52.41070908851015,13.371941696658526,Kaufland,52.4104915637855,13.381812646905296,Big Box Store
8397,Tempelhof-Schöneberg,52.41070908851015,13.371941696658526,Gutspark Marienfelde,52.410129139092454,13.372635841369627,Park
8398,Tempelhof-Schöneberg,52.41070908851015,13.371941696658526,McDonald's,52.41055829750302,13.381590166952488,Fast Food Restaurant
8399,Tempelhof-Schöneberg,52.41070908851015,13.371941696658526,Gasthof Zur Grünen Linde,52.4122680080645,13.368464968184762,German Restaurant
8400,Tempelhof-Schöneberg,52.41070908851015,13.371941696658526,H Nahmitzer Damm / Motzener Straße,52.40912125231122,13.376026153564453,Bus Stop
8401,Tempelhof-Schöneberg,52.41070908851015,13.371941696658526,Insel Sports Club,52.40902686402715,13.377371155734984,Tennis Court
8402,Tempelhof-Schöneberg,52.41070908851015,13.371941696658526,1. FC Stern Marienfelde,52.413699590923954,13.368120660150707,Soccer Field
8403,Tempelhof-Schöneberg,52.41070908851015,13.371941696658526,Merkur Spielothek,52.409507801988795,13.378245300439314,Arcade
8404,Tempelhof-Schöneberg,52.41070908851015,13.371941696658526,Pizza Ciao,52.41339937958416,13.363392977439062,Pizza Place
8405,Tempelhof-Schöneberg,52.410910575826776,13.386637291330452,METRO,52.412889,13.390616,Big Box Store
8406,Tempelhof-Schöneberg,52.410910575826776,13.386637291330452,Freseteich,52.41094587696542,13.386584226892307,Lake
8407,Tempelhof-Schöneberg,52.410910575826776,13.386637291330452,H S Buckower Chaussee,52.411163,13.382958,Bus Stop
8408,Tempelhof-Schöneberg,52.410910575826776,13.386637291330452,S2 nach Bernau,52.410439390707594,13.382808384229731,Light Rail Station
8409,Tempelhof-Schöneberg,52.410910575826776,13.386637291330452,S Buckower Chaussee,52.410514,13.382756,Light Rail Station
8410,Tempelhof-Schöneberg,52.410910575826776,13.386637291330452,Thai-Nippon Sushi-Bar,52.4103761411809,13.381746658772053,Sushi Restaurant
8411,Tempelhof-Schöneberg,52.410910575826776,13.386637291330452,VW FS Rent-a-Car - Berlin Tempelhof,52.4145061,13.3915796,Miscellaneous Shop
8412,Tempelhof-Schöneberg,52.410910575826776,13.386637291330452,Soccer World,52.41600845461814,13.392184002435913,Soccer Field
8413,Tempelhof-Schöneberg,52.410910575826776,13.386637291330452,A.T.U Berlin - Marienfelde,52.405261,13.382826,Automotive Shop
8414,Tempelhof-Schöneberg,52.410910575826776,13.386637291330452,Netto Filiale,52.41609581,13.39215079,Supermarket
8415,Tempelhof-Schöneberg,52.4111102371816,13.401333058928161,Taverna Jianikos,52.40979967837117,13.403563580304356,Taverna
8416,Tempelhof-Schöneberg,52.4111102371816,13.401333058928161,Meteora,52.41171392748501,13.402700300855761,Greek Restaurant
8417,Tempelhof-Schöneberg,52.4111102371816,13.401333058928161,EDEKA Schrader,52.415274020453346,13.406147360801695,Supermarket
8418,Tempelhof-Schöneberg,52.4111102371816,13.401333058928161,Balli,52.41484611128124,13.400906084069955,Fast Food Restaurant
8419,Tempelhof-Schöneberg,52.4111102371816,13.401333058928161,Coco Beach,52.41004725418063,13.403388483406468,Ice Cream Shop
8420,Tempelhof-Schöneberg,52.4111102371816,13.401333058928161,Nuovo Mario,52.41699132885794,13.399454650552626,Italian Restaurant
8421,Tempelhof-Schöneberg,52.4111102371816,13.401333058928161,Stella Marina,52.413847805392564,13.401693609614894,Italian Restaurant
8422,Tempelhof-Schöneberg,52.4111102371816,13.401333058928161,My Friend,52.410143,13.403557,Chinese Restaurant
8423,Tempelhof-Schöneberg,52.4111102371816,13.401333058928161,Café Obergfell,52.41087017625946,13.403360194115837,Café
8424,Tempelhof-Schöneberg,52.4111102371816,13.401333058928161,Gyros King,52.40986852883413,13.40382356114642,Greek Restaurant
8425,Tempelhof-Schöneberg,52.4111102371816,13.401333058928161,Maximilian Imbiss,52.413154341820366,13.40182271942849,Bratwurst Joint
8426,Tempelhof-Schöneberg,52.4111102371816,13.401333058928161,China Haus,52.413384761081645,13.401299589930744,Chinese Restaurant
8427,Tempelhof-Schöneberg,52.4111102371816,13.401333058928161,H Mariendorfer Damm / Buckower Chaussee,52.41472316754938,13.401095235476415,Bus Stop
8428,Tempelhof-Schöneberg,52.4111102371816,13.401333058928161,Berliner Sparkasse,52.41472607267942,13.400726174261598,Bank
8429,Tempelhof-Schöneberg,52.4111102371816,13.401333058928161,China Town,52.415072117604296,13.400678021100626,Chinese Restaurant
8430,Tempelhof-Schöneberg,52.4111102371816,13.401333058928161,denn's Biomarkt,52.415596,13.40413,Organic Grocery
8431,Tempelhof-Schöneberg,52.4111102371816,13.401333058928161,Netto Marken-Discount,52.416665751681975,13.405274186340016,Supermarket
8432,Tempelhof-Schöneberg,52.41130807252558,13.416028997880053,SIGNAL IDUNA Andreas Bergunde,52.4144949120084,13.414501449073812,Insurance Office
8433,Tempelhof-Schöneberg,52.41130807252558,13.416028997880053,SIGNAL IDUNA Patrick Bergunde,52.4146848118753,13.414671166121307,Insurance Office
8434,Tempelhof-Schöneberg,52.41130807252558,13.416028997880053,Bombay City,52.4145733699788,13.42154808619225,Indian Restaurant
8435,Tempelhof-Schöneberg,52.41130807252558,13.416028997880053,Ristorante Bellissimo,52.40694157550022,13.415175144534025,Italian Restaurant
8436,Tempelhof-Schöneberg,52.41130807252558,13.416028997880053,Kosmetikstudio Evelyn Marschner,52.41659892,13.41092513,Health & Beauty Service
8437,Tempelhof-Schöneberg,52.45624233174485,13.414416763665285,Greenhouse,52.456510323040504,13.411238577471455,Art Gallery
8438,Tempelhof-Schöneberg,52.45624233174485,13.414416763665285,REWE,52.45510041460121,13.418537703453493,Supermarket
8439,Tempelhof-Schöneberg,52.45624233174485,13.414416763665285,Kolonie Frieden,52.453509027421475,13.41661439208551,Garden
8440,Tempelhof-Schöneberg,52.456044177107685,13.399705882033231,DEKRA,52.45335311518404,13.393139926907466,Vehicle Inspection Station
8441,Tempelhof-Schöneberg,52.456044177107685,13.399705882033231,Tonerdumping Zentrale und Lagerverkauf Tempelhof,52.45568993353633,13.400861779643664,Paper / Office Supplies Store
8442,Tempelhof-Schöneberg,52.456044177107685,13.399705882033231,Hungaaa Fabrik,52.456446,13.400045,Breakfast Spot
8443,Tempelhof-Schöneberg,52.456044177107685,13.399705882033231,H Komturstraße,52.45918254181922,13.400391676049711,Bus Stop
8444,Tempelhof-Schöneberg,52.456044177107685,13.399705882033231,A.T.U Berlin - Tempelhof,52.458971,13.395847,Automotive Shop
8445,Tempelhof-Schöneberg,52.456044177107685,13.399705882033231,Andraschko Kaffeemanufaktur,52.45546021109208,13.40658187866211,Coffee Shop
8446,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Taverna Ta Dio Aderfia,52.45659306364142,13.384135759868212,Taverna
8447,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,EDEKA Center Tempelhof,52.45577704576945,13.386183440711026,Supermarket
8448,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,FitX Tempelhof,52.45411421809707,13.387692444438699,Gym / Fitness Center
8449,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Fitness First,52.45570257463878,13.383144276810773,Gym / Fitness Center
8450,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,ufaFabrik,52.454279004006274,13.381665917235768,Comedy Club
8451,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,vanille & marille,52.458636,13.381134,Ice Cream Shop
8452,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Trattoria Lauretta,52.457457395439405,13.381861479716859,Italian Restaurant
8453,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Tonsai Thai,52.459561015713064,13.381932536177759,Thai Restaurant
8454,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Hafen Tempelhof,52.45489140869626,13.385982513427734,Harbor / Marina
8455,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Marti Fischrestaurant,52.454982132620074,13.385154580913124,Seafood Restaurant
8456,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Café Klangwerk,52.459551,13.382136,Café
8457,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,EGE Gemüsekebap,52.45921800000001,13.384773999999998,Doner Restaurant
8458,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Franckepark,52.4612132016372,13.388428688049315,Park
8459,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,dm-drogerie markt,52.45467857331045,13.384804119049024,Drugstore
8460,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Hanniball,52.455343624432714,13.385240889735908,Pool Hall
8461,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,BIO COMPANY,52.455830108317954,13.386160125903185,Organic Grocery
8462,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Post | Postbank,52.461634865710145,13.385154790905387,Post Office
8463,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Kinh Bac,52.45521280617462,13.385182677217054,Asian Restaurant
8464,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Pomodori,52.45499094675992,13.384597250503342,Italian Restaurant
8465,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Diamonds Shishabar,52.455817961206435,13.383825459252336,Hookah Bar
8466,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,dm-drogerie markt,52.459654927667806,13.384770689924677,Drugstore
8467,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Libanon Snack,52.45599967594575,13.383920791975903,Middle Eastern Restaurant
8468,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Thürmann Bäckerei & Konditorei,52.46076866305522,13.385080280744855,Bakery
8469,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Tempelhofer Hafen,52.45543405941893,13.385038375854492,Shopping Mall
8470,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Lidl,52.456684922280466,13.384423930794124,Supermarket
8471,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,H&M,52.455681465373274,13.385218293406071,Clothing Store
8472,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,C&A,52.45520288556034,13.384605499387716,Clothing Store
8473,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Meyman Gourmet,52.458202535987006,13.384377212555776,Breakfast Spot
8474,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,EDEKA Tempelhofer Damm,52.45877597,13.38376124,Supermarket
8475,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Rossmann,52.45956108078195,13.384524458560133,Drugstore
8476,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Amma,52.45704908260929,13.383649412068053,Indian Restaurant
8477,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Café Lebensart,52.455288825435716,13.385889448147594,Café
8478,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Pier 13,52.45481787703566,13.386985830475345,Event Space
8479,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,SUBWAY,52.455764053536555,13.385433764556865,Sandwich Place
8480,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Amber Suite,52.45359686551085,13.38478088378906,Lounge
8481,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Döneria,52.458053573344344,13.384196398564065,Doner Restaurant
8482,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,T-Damm Center,52.4586211256563,13.383373230883965,Shopping Mall
8483,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,The Burger Bar,52.45485245559803,13.384945122511768,Burger Joint
8484,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Pausini,52.459449320605344,13.383953043052635,Coffee Shop
8485,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Café Olé,52.45425193625224,13.381649674066994,Restaurant
8486,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,MediaMarkt,52.455747,13.385719,Electronics Store
8487,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Long,52.45774191677802,13.384143818739936,Vietnamese Restaurant
8488,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Aaina,52.45709200868707,13.383619584881586,Indian Restaurant
8489,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Attilaplatz,52.45533964678082,13.37591734258311,Plaza
8490,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Metzplatz,52.45908206779172,13.387441635131836,Plaza
8491,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,M & M Back,52.45964973053189,13.384572006259795,Bakery
8492,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,FRESSNAPF,52.45712081053241,13.39096873998642,Pet Store
8493,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Berliner Sparkasse,52.45977069820886,13.384541545346663,ATM
8494,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Commerzbank,52.460514000139284,13.384833894137435,Bank
8495,Tempelhof-Schöneberg,52.45584419351557,13.384995172358439,Bike Force,52.457254000000006,13.393134,Motorcycle Shop
8496,Tempelhof-Schöneberg,52.45564238101762,13.370284636218027,Restaurant Attila,52.45827169251008,13.373702485654281,Restaurant
8497,Tempelhof-Schöneberg,52.45564238101762,13.370284636218027,Marienhöhe,52.45366619151146,13.367306160354564,Park
8498,Tempelhof-Schöneberg,52.45564238101762,13.370284636218027,selfie lounge,52.455507,13.376117,Café
8499,Tempelhof-Schöneberg,52.45564238101762,13.370284636218027,H Friedrich-Wilhelm-Straße,52.45871934499434,13.37619188733628,Bus Stop
8500,Tempelhof-Schöneberg,52.45564238101762,13.370284636218027,REWE,52.46000383431046,13.374879593173887,Supermarket
8501,Tempelhof-Schöneberg,52.45564238101762,13.370284636218027,H Alboinplatz,52.461004015150756,13.36982488632202,Bus Stop
8502,Tempelhof-Schöneberg,52.45564238101762,13.370284636218027,Netto Deutschland - schwarz-gelber Discounter mit dem Scottie,52.45348528,13.37845481,Discount Store
8503,Tempelhof-Schöneberg,52.45564238101762,13.370284636218027,H Röblingstr / Attilastr,52.44985181038246,13.366368787357766,Bus Stop
8504,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Hisar Fresh Food,52.49300784126573,13.368851261667393,Doner Restaurant
8505,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,BIO COMPANY,52.492881978814964,13.371525607345571,Supermarket
8506,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Paşam Baklava,52.49331154263884,13.365919589996338,Pastry Shop
8507,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Maultaschen Manufaktur,52.493655466643645,13.367467224597931,German Restaurant
8508,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Das Leydicke,52.49272260227699,13.366830154415293,Bar
8509,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Pizzaklub,52.49114833584496,13.368716218455427,Pizza Place
8510,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Park im Flaschenhals,52.490061810942,13.373285832021587,Park
8511,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,La Cantine d'Augusta,52.48912087563823,13.362196683883667,French Restaurant
8512,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Da Jia Le,52.493968627822504,13.363701464402617,Szechuan Restaurant
8513,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Café Aroma,52.48992089055781,13.369341434764259,Breakfast Spot
8514,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Barkett,52.488185682843046,13.363941854987447,Bar
8515,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,LOK6,52.487063681196716,13.373404780696399,Gastropub
8516,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Petite Europe,52.490037,13.360622,Pizza Place
8517,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Billardaire,52.48934776057286,13.365354848608275,Pool Hall
8518,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Savarin,52.49261600000001,13.365025,Café
8519,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Olio Sale Pepe,52.490228,13.361857999999998,Pizza Place
8520,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Prometeo,52.49404652290855,13.362390870410989,Pizza Place
8521,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Ho Do Ri,52.493558632402866,13.366420402715285,Korean Restaurant
8522,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Imren Grill & Restaurant,52.489552923652155,13.359472941413836,Turkish Restaurant
8523,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Gedenktafel David Bowie und Iggy Pop,52.48921560284194,13.359471559524536,Historic Site
8524,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,Scheinbar,52.48826365982227,13.366681973323564,Comedy Club
8525,Tempelhof-Schöneberg,52.491588741163035,13.368955836595552,LINDEMANN`S,52.49384739910349,13.361014036571328,Hotel
